person_id,name,primary_name
i-TacmzADgTQdMWZvbdHxmSf,Wilhelm R. Lundgren,true
i-TacmzADgTQdMWZvbdHxmSf,Wilhelm Rogatius Benjamin Lundgren,false
i-TakuMptA3j5ia3fgxc7a7j,Johan Alfred Petersson,true
i-TakuMptA3j5ia3fgxc7a7j,Peterson,false
i-Tb3QUhGvYi4j7F3VwMLWH7,Arvid Gumaelius,false
i-Tb3QUhGvYi4j7F3VwMLWH7,Arvid Gumælius,true
i-Tb3QUhGvYi4j7F3VwMLWH7,Carl Arvid Gumælius,false
i-Tb3QUhGvYi4j7F3VwMLWH7,Gumelius,false
i-Tb3QUhGvYi4j7F3VwMLWH7,Gumælius,false
i-Tb3QUhGvYi4j7F3VwMLWH7,Karl Arvid Gumælius,false
i-TbZpAkyrRZN7NqQBMxmYt5,Johan Lars Wilhelm Stjernstedt,false
i-TbZpAkyrRZN7NqQBMxmYt5,Johan Stjernstedt,true
i-TbZpAkyrRZN7NqQBMxmYt5,Stjernstedt,false
i-Tbb55VoAsrPRVQ2nkWybs6,Jansson,false
i-Tbb55VoAsrPRVQ2nkWybs6,Johan Emanuel Jansson,false
i-Tbb55VoAsrPRVQ2nkWybs6,Johan Jansson,true
i-Tc3dkWwXjoydd5s4hd3WJw,Johansson,false
i-Tc3dkWwXjoydd5s4hd3WJw,Rune Johansson,true
i-Tc8VMuJnL4XJ63fbqea4qU,Fabian Lilliecreutz,true
i-Tc8VMuJnL4XJ63fbqea4qU,Lilliecreutz,false
i-Tc8VMuJnL4XJ63fbqea4qU,Samuel Henrik Fabian Lilliecreutz,false
i-TcNfrp7fRvP58buMahA7Gi,Maryam Yazdanfar,true
i-TcpRMvA7NUH7VxZ1m46K1W,Mikael Strandman,true
i-Td2yJfZ5Qefi6A4TjBimJr,Johannes Mörtsell,true
i-Td2yJfZ5Qefi6A4TjBimJr,Mörtsell,false
i-TdDp8Rr8zkiE5zKKR8Ty37,Ljunggren,false
i-TdDp8Rr8zkiE5zKKR8Ty37,Nils Peter Ljunggren,true
i-TdPhJqrQ1oodwU213ggkBF,Karl August Karlsson,false
i-TdPhJqrQ1oodwU213ggkBF,Karl Karlsson,true
i-TdPhJqrQ1oodwU213ggkBF,Karlsson,false
i-Tdncarw8uXZK76feiJjm5S,Karl A. Petersson,false
i-Tdncarw8uXZK76feiJjm5S,Karl-Anders Petersson,true
i-Tdncarw8uXZK76feiJjm5S,Kent A. Petersson,false
i-Tdncarw8uXZK76feiJjm5S,Petersson,false
i-TdpVeCUGB6W7zBhUjFMgi1,Lars Olof Stendahl,false
i-TdpVeCUGB6W7zBhUjFMgi1,Lars-Olov Stendahl,true
i-TdpVeCUGB6W7zBhUjFMgi1,Stendahl,false
i-TeDJE4iwbmVwANHpPtKXj6,Carlborg,false
i-TeDJE4iwbmVwANHpPtKXj6,Fredrik Daniel Carlborg,true
i-TetqqngpveTfXZ2QJT2S6o,Andersson,false
i-TetqqngpveTfXZ2QJT2S6o,Gunnar Andersson,true
i-TetqqngpveTfXZ2QJT2S6o,Gunnar Sigfrid Andersson,false
i-Tg5wtdAcfotgy1zwH4f3qs,Björkman,false
i-Tg5wtdAcfotgy1zwH4f3qs,Lars Björkman,true
i-TgGh4sLEipttrpG4XAgn6h,Doverstorparen,false
i-TgGh4sLEipttrpG4XAgn6h,John Martin Skoglund,false
i-TgGh4sLEipttrpG4XAgn6h,Martin Skoglund,true
i-TgGh4sLEipttrpG4XAgn6h,Skoglund,false
i-TgKU3mVVQLPLhPjqaqreFk,Ernst Mattias Peter von Vegesack,false
i-TgKU3mVVQLPLhPjqaqreFk,Ernst von Vegesack,true
i-TgKU3mVVQLPLhPjqaqreFk,von Vegesack,false
i-TgNr7w5KMUTB7gX5TMgE3U,Bengt Lindqvist,true
i-TgNr7w5KMUTB7gX5TMgE3U,Bengt Olof Lennart Lindqvist,false
i-TgNr7w5KMUTB7gX5TMgE3U,Lindqvist,false
i-TggwsU9wo9LaUaC7sc8JdB,Harald Laurin,true
i-TggwsU9wo9LaUaC7sc8JdB,Laurin,false
i-ThKEbtisjQC42YuwWwUDp4,Ann Rhenman Eklund,false
i-ThKEbtisjQC42YuwWwUDp4,Anne Rhenman,true
i-ThKEbtisjQC42YuwWwUDp4,Anne Rhenman Eklund,false
i-ThKEbtisjQC42YuwWwUDp4,Anne Sörensen,false
i-ThKEbtisjQC42YuwWwUDp4,Rhenman,false
i-ThKEbtisjQC42YuwWwUDp4,Sörensen,false
i-ThVPmg6PwxL4WvXey5u76X,Victoria Anna Eva Tiblom,false
i-ThVPmg6PwxL4WvXey5u76X,Victoria Tiblom,true
i-Ti6geSUX9zUGUzgJd8LoeA,Karlehagen,false
i-Ti6geSUX9zUGUzgJd8LoeA,Sigvard Karlehagen,true
i-TiJSzsxjSquBDjfUxZVUo4,Asoka Rodiya,false
i-TiJSzsxjSquBDjfUxZVUo4,Christer Swahn,false
i-TiJSzsxjSquBDjfUxZVUo4,Dag Svenske,false
i-TiJSzsxjSquBDjfUxZVUo4,Hugo Wickström,false
i-TiJSzsxjSquBDjfUxZVUo4,Phemios,false
i-TiJSzsxjSquBDjfUxZVUo4,Stefanus Eremita,false
i-TiJSzsxjSquBDjfUxZVUo4,Victor Hugo Wickström,true
i-TiJSzsxjSquBDjfUxZVUo4,Wickström,false
i-TifWqzmRuorK3zFDqAUZk8,Sara Anna-Karin Karlsson,false
i-TifWqzmRuorK3zFDqAUZk8,Sara Karlsson,true
i-TigPaPfe7eBTgfMXr1phgo,Mats Anders Green,false
i-TigPaPfe7eBTgfMXr1phgo,Mats Green,true
i-TihcZVivd1iNxtjFf2UaF4,Karl-Eric Norrby,true
i-TihcZVivd1iNxtjFf2UaF4,Karl-Erik Norrby,false
i-TihcZVivd1iNxtjFf2UaF4,Norrby,false
i-TinjVHybdUQSFE1ugBX4dP,Bäckström,false
i-TinjVHybdUQSFE1ugBX4dP,Werner Bäckström,true
i-TjTXd1BhNmQYR6chLowerA,Ekholm,false
i-TjTXd1BhNmQYR6chLowerA,Rudolf Ekholm,true
i-TjuPSYKkx95qCszBSy7x54,Ernst Liljedahl,true
i-TjuPSYKkx95qCszBSy7x54,Ernst Torsten Sigfrid Liljedahl,false
i-TjuPSYKkx95qCszBSy7x54,Liljedahl,false
i-Tk5ZqjAMkvG5bSgEwmT1i1,Anders Törnfelt,true
i-Tk5ZqjAMkvG5bSgEwmT1i1,Törnfelt,false
i-TkQYUfaqKqtshh9bgzavdb,Henmark,false
i-TkQYUfaqKqtshh9bgzavdb,Martin Henmark,true
i-TmLYgRSM5JFBMdRVjsJ2q4,Johanna Jönsson,false
i-TmLYgRSM5JFBMdRVjsJ2q4,Johanna Matilda Paarup-Jönsson,false
i-TmLYgRSM5JFBMdRVjsJ2q4,Johanna Paarup-Jönsson,true
i-Tmfx86oAStfDWBgUhA8QEU,Emil Petersson,true
i-Tmfx86oAStfDWBgUhA8QEU,Petersson,false
i-TnLNafCjX1sS3yQQ9x635t,Lars Johan Svensson,true
i-TnLNafCjX1sS3yQQ9x635t,Svensson,false
i-TncDq3VGtFk7ED2g9USGLs,Hans Johnsson,true
i-TncDq3VGtFk7ED2g9USGLs,Johnsson,false
i-ToAVEvauML3yGimoMtwivk,Fredrik Wilhelm Erik Carl Leijonancker,false
i-ToAVEvauML3yGimoMtwivk,Leijonancker,false
i-ToAVEvauML3yGimoMtwivk,Wilhelm Leijonancker,true
i-TodycJLEopZCV6uNkQANDV,Jakob Forssmed,true
i-TodycJLEopZCV6uNkQANDV,Jakob Petter Forssmed,false
i-Tp1jKTFhFzA8shVD7JggNL,Olsson,false
i-Tp1jKTFhFzA8shVD7JggNL,Smeds Lars Olsson,true
i-TpLnE7vJWXYq6fZf8iCast,Majléne Westerlund Panke,true
i-TpUWybAvp4PkceWHHU1puq,Christian Olsson,true
i-TpUWybAvp4PkceWHHU1puq,Olsson,false
i-TpZYt1GVcqVji9XRcawvXB,Hasselström Nyvall,false
i-TpZYt1GVcqVji9XRcawvXB,Ingrid Hasselström Nyvall,true
i-TpbmXU1qADouQvh7zWwskC,C. W. Carlsson,false
i-TpbmXU1qADouQvh7zWwskC,Carl Walfrid Carlsson,true
i-TpbmXU1qADouQvh7zWwskC,Carlsson,false
i-TpcaF4RFviyytGA8rW5Jer,Samuel Gonzalez Westling,true
i-TpcaF4RFviyytGA8rW5Jer,Samuel Patric Gonzalez Westling,false
i-TqEShkcphgcjdjEhQLUZjC,August Bruhn,true
i-TqEShkcphgcjdjEhQLUZjC,Bruhn,false
i-TqEShkcphgcjdjEhQLUZjC,Otto August Bruhn,false
i-TqU9iySHRMzanDjsiXFm6E,Håkansson,false
i-TqU9iySHRMzanDjsiXFm6E,Nils Håkansson,true
i-TqU9iySHRMzanDjsiXFm6E,Nils Svante Håkansson,false
i-TqkCALix3mzcE3yNqV7Nee,Martina Johansson,true
i-TrKVNd3hzoj23WRsWUBdzy,Gustaf Larsson,true
i-TrKVNd3hzoj23WRsWUBdzy,Larsson,false
i-TrXGyxsScvTSQxnJXvtZZW,Sven-Olof Sällström,true
i-TrbyrYRFEtiK91fw1RRBRW,Inga Sandberg,true
i-TrnujynLnxKJkT74XKpMFH,David Norman,true
i-TrnujynLnxKJkT74XKpMFH,Johannes David Norman,false
i-TrnujynLnxKJkT74XKpMFH,Norman,false
i-Trs3gMCufNPP2ADRtgrdza,Nothin,false
i-Trs3gMCufNPP2ADRtgrdza,Torsten Karl Viktor Nothin,false
i-Trs3gMCufNPP2ADRtgrdza,Torsten Nothin,true
i-TsMqhfCPmjcfSTFKWTpnLg,Clas Günther,false
i-TsMqhfCPmjcfSTFKWTpnLg,Claës Günther,true
i-TsRdC5Bztsh21iab4tVHM8,Anton Svensson,true
i-TsRdC5Bztsh21iab4tVHM8,Svensson,false
i-TsSisn5ymPqbg9pei8ZwUg,Paterson,false
i-TsSisn5ymPqbg9pei8ZwUg,Sten Sture Paterson,true
i-TszN7oLAQKXvuRBmFA9m4t,Ekelund,false
i-TszN7oLAQKXvuRBmFA9m4t,Gunnar Ekelund,true
i-TszN7oLAQKXvuRBmFA9m4t,Gunnar Mauritz Hugo Ekelund,false
i-TtDNMwJmsoWwQw6nZYWkLc,Axel Eurén,true
i-TtDNMwJmsoWwQw6nZYWkLc,Axel Herman Eurén,false
i-TtDNMwJmsoWwQw6nZYWkLc,Eurén,false
i-TtRdTWTGZX1yMjrAtYnz3m,Anna-Lena Blomkvist,false
i-TtRdTWTGZX1yMjrAtYnz3m,Anna-Lena Elisabet Blomkvist,false
i-TtRdTWTGZX1yMjrAtYnz3m,Anna-Lena Hedberg,true
i-TtTt6tncGj7Z7obngWSti,Kia Andreasson,true
i-TtTt6tncGj7Z7obngWSti,Kia Ann-Christin Elisabeth Andreasson,false
i-TtvHecYGhXDKbncEMyzhpQ,Bo Erland Forslund,false
i-TtvHecYGhXDKbncEMyzhpQ,Bo Forslund,true
i-TtvHecYGhXDKbncEMyzhpQ,Forslund,false
i-TtvnJp1acAbicTp7EQDMr2,Mait Gunlög Ingegärd Modigh,false
i-TtvnJp1acAbicTp7EQDMr2,Mait Modigh,true
i-TuUeRRRStfRtd42Mi2VQ3H,Olivecreutz,false
i-TuUeRRRStfRtd42Mi2VQ3H,Wilhelm Casimir Olivecreutz,false
i-TuUeRRRStfRtd42Mi2VQ3H,Wilhelm Olivecreutz,true
i-TuXRkkJz8KDyn9s8aegmKF,Axel Löfvander,true
i-TuXRkkJz8KDyn9s8aegmKF,Löfvander,false
i-TvPyEtuwNMQMGBtdEqsZRN,Meeri Wasberg,true
i-TvwitzakExjxmx7pkJknnU,Arvidson,false
i-TvwitzakExjxmx7pkJknnU,John-Arvid Arvidson,true
i-TvxkyB44TapcZqHJAqPGrn,Lina Axelsson,false
i-TvxkyB44TapcZqHJAqPGrn,Lina Axelsson Kihlblom,true
i-TvxkyB44TapcZqHJAqPGrn,Lina Marjatta Axelsson,false
i-TvxkyB44TapcZqHJAqPGrn,Lina Marjatta Axelsson Kihlblom,false
i-TwG6YXDCMv7yrq5VmXTgb9,Karl August Sandberg,false
i-TwG6YXDCMv7yrq5VmXTgb9,Karl Sandberg,true
i-TwG6YXDCMv7yrq5VmXTgb9,Sandberg,false
i-TwHRimW4qHP6qKGd2peE57,Anders Apelstam,true
i-TwHRimW4qHP6qKGd2peE57,Anders Lorentz Apelstam,false
i-TwHRimW4qHP6qKGd2peE57,Apelstam,false
i-TxLwXp3MJemR8iGdYER2aZ,Ali Esbati,true
i-TxRCzzgetP7718TE7usGwh,Anders Anderson,false
i-TxRCzzgetP7718TE7usGwh,Anders Råstock,true
i-TxRCzzgetP7718TE7usGwh,Anderson,false
i-TxcRm9FeRsY9aHRjmbJL5q,Johan Fredric Ehrenstam,true
i-Ty8QCuVFBPKpfBLfr6zVqn,Berit Högman,true
i-TyDbLDwsT2Ssr6vdh266Gr,Bernt Otto Ivar Santesson,false
i-TyDbLDwsT2Ssr6vdh266Gr,Bernt Santesson,true
i-TyDbLDwsT2Ssr6vdh266Gr,Santesson,false
i-TySxi8Noi1UEFkA8wbbQTG,Hagström,false
i-TySxi8Noi1UEFkA8wbbQTG,Karl Hagström,true
i-TyWB8HEMuNKq7gySiAqigx,Claës Wersäll,true
i-TyiLHdkXMMBBWN3zcwj3DS,Erik A. Eriksson,true
i-TyiLHdkXMMBBWN3zcwj3DS,Erik Anders Eriksson,false
i-Tym6Aw1gBuoRJqfGXa3Wdy,Flyg,false
i-Tym6Aw1gBuoRJqfGXa3Wdy,Nils Flyg,true
i-TzfMXAqa83AtmHgTB5ceQm,Munck af Rosenschöld,false
i-TzfMXAqa83AtmHgTB5ceQm,Thomas Munck af Rosenschöld,true
i-U1HgHsSCQwRnuUvdRGojU4,Behm,false
i-U1HgHsSCQwRnuUvdRGojU4,Ernst Herman Behm,false
i-U1HgHsSCQwRnuUvdRGojU4,Herman Behm,true
i-U1JCp3mPzxkXNkunZRtrZS,Gustaf af Petersens,true
i-U1JCp3mPzxkXNkunZRtrZS,af Petersens,false
i-U1NfXLExmstEEYumsy2WHu,Gunnar Wennerberg,true
i-U1NfXLExmstEEYumsy2WHu,Gunnar Wennerberg d.y.,false
i-U1NfXLExmstEEYumsy2WHu,Gunnar Wennerberg den yngre,false
i-U1NfXLExmstEEYumsy2WHu,Wennerberg,false
i-U1oHFkh9zjnxGszDAxGhfk,Dahm,false
i-U1oHFkh9zjnxGszDAxGhfk,Leonard Dahm,true
i-U1oHFkh9zjnxGszDAxGhfk,Oskar Elis Leonard Dahm,false
i-U1rTPKYA5fBaKrsvKmvLnz,Berit Edvardsson,true
i-U1y3evwTTrkjYao8Gey5r6,Lars Johnsson,true
i-U1zHdm2W2Np9V2M5yk9dTg,Nils Albert Ståhle,false
i-U1zHdm2W2Np9V2M5yk9dTg,Nils Ståhle,true
i-U1zHdm2W2Np9V2M5yk9dTg,Ståhle,false
i-U22vAKBq8RA2Ji6KCU4j6Z,Erik Herman Kling,false
i-U22vAKBq8RA2Ji6KCU4j6Z,Herman Kling,true
i-U22vAKBq8RA2Ji6KCU4j6Z,Kling,false
i-U2jRCEf7iiFq3v1MVTh88k,Lilian Svensson,true
i-U2s5QMwToNT7S33ddGUSKZ,Adolf Wall,true
i-U2s5QMwToNT7S33ddGUSKZ,Gustaf Adolf Wall,false
i-U2s5QMwToNT7S33ddGUSKZ,Wall,false
i-U3HsRyfngh8oXY3i9QSaL5,Anton Markstedt,true
i-U3HsRyfngh8oXY3i9QSaL5,Markstedt,false
i-U3uxfpGj7WXeyymxLwvsKw,Fredberg,false
i-U3uxfpGj7WXeyymxLwvsKw,Gustaf Manfred Fredberg,false
i-U3uxfpGj7WXeyymxLwvsKw,Manfred Fredberg,true
i-U4FA2v5wnx3QwGnwp78tj,Anders Petter Olsson,true
i-U4FA2v5wnx3QwGnwp78tj,Olsson,false
i-U4anBoFerU2gKE6hcB3GXc,Oskar Samuelson,true
i-U4anBoFerU2gKE6hcB3GXc,Per Oskar Samuelson,false
i-U4anBoFerU2gKE6hcB3GXc,Samuelson,false
i-U4dDzMjHHxyFXmmvH17Uz8,Bror Hasselrot,true
i-U4pHk2tFdyZvzTiVobxoV7,Anna Jennie Caroline Tenje,false
i-U4pHk2tFdyZvzTiVobxoV7,Anna Tenje,true
i-U57LLQoLV5JcGhmPdVR5qx,Hansén,false
i-U57LLQoLV5JcGhmPdVR5qx,Johan Theodor Hansén,false
i-U57LLQoLV5JcGhmPdVR5qx,Theodor Hansén,true
i-U5ChmN2x67WJwGfkM4hVSD,Axel Petri,true
i-U5ChmN2x67WJwGfkM4hVSD,Eric Axel Petri,false
i-U5ChmN2x67WJwGfkM4hVSD,Petri,false
i-U5MhCo51MGLLY94GAGJZhY,Johan Linander,true
i-U5gDdgzYFmj6HTJyQ6y7EG,Claes Rensfeldt,true
i-U5gDdgzYFmj6HTJyQ6y7EG,Rensfeldt,false
i-U5jAbsuy2Q4pBtMcKSGCs8,August Bellinder,true
i-U5jAbsuy2Q4pBtMcKSGCs8,Bellinder,false
i-U5pMcGxFvHJ3XJFgnzRtUo,Engström,false
i-U5pMcGxFvHJ3XJFgnzRtUo,Eric Engström,true
i-U5pMcGxFvHJ3XJFgnzRtUo,Eric Magnus Engströms,false
i-U6F8gqiuV2DEZN1aMhyDnJ,Christer Nylander,true
i-U6ifRiR8jKa4cStAnitbxA,Andersson,false
i-U6ifRiR8jKa4cStAnitbxA,Axel Gustav Birger Andersson,false
i-U6ifRiR8jKa4cStAnitbxA,Birger Andersson,true
i-U7p8oKpgei5gPacWh9BM6T,Arnoldson,false
i-U7p8oKpgei5gPacWh9BM6T,K.P. Arnoldson,false
i-U7p8oKpgei5gPacWh9BM6T,KP Arnoldson,false
i-U7p8oKpgei5gPacWh9BM6T,Klas Pontus Arnoldson,true
i-U7p8oKpgei5gPacWh9BM6T,Klas Pontus Arnoldsson,false
i-U85daejCqiYzKs66ytTcz,Malte Roos,true
i-U85daejCqiYzKs66ytTcz,Malte Tängmark Roos,false
i-U8CoU65T45GLiXGx9UYYZZ,Helén Andersson,true
i-U8W4uUAKEoMtNdRs3JJRK8,Kajsa Fredholm,true
i-U9We27C3x3JviFqbQPuj3d,Alexander Chrisopoulos,true
i-U9We27C3x3JviFqbQPuj3d,Chrisopoulos,false
i-UA5ckFSjhrYHm2TBQW4PDR,Gustafsson,false
i-UA5ckFSjhrYHm2TBQW4PDR,Gustavsson,false
i-UA5ckFSjhrYHm2TBQW4PDR,Lars Erik Gustafsson,false
i-UA5ckFSjhrYHm2TBQW4PDR,Lars Erik Gustavsson,true
i-UA8QjszavpQnNcqKo12DY2,Karl Kihlbom,false
i-UA8QjszavpQnNcqKo12DY2,Karl Kilbom,true
i-UA8QjszavpQnNcqKo12DY2,Kilbom,false
i-UAGJdGQwTr2ZTbgDhxZRQM,Back,false
i-UAGJdGQwTr2ZTbgDhxZRQM,Johannes Back,true
i-UAK3AB1CjWSo8XH9S5ZhDk,Andreasson,false
i-UAK3AB1CjWSo8XH9S5ZhDk,Sven Andreasson,true
i-UAXjqY4e5qZHij5yLfdnMh,Broman,false
i-UAXjqY4e5qZHij5yLfdnMh,Johan Wilhelm Broman,false
i-UAXjqY4e5qZHij5yLfdnMh,Wilhelm Broman,true
i-UAcocvxdZVyzHT2XBMpsD4,Ida Ekeroth,true
i-UAcocvxdZVyzHT2XBMpsD4,Ida Ekeroth Clausson,false
i-UAcocvxdZVyzHT2XBMpsD4,Ida Ella Marie Ekeroth Clausson,false
i-UAyJ3L5corJ6gacMStrnvf,Andersson,false
i-UAyJ3L5corJ6gacMStrnvf,Sven Andersson,true
i-UB2UKCr2W8fJ3Rr4dtCeHb,Mattias Vepsä,true
i-UB5CgJ71awVRrzmsnvYCfD,Olof Petter Rylander,false
i-UB5CgJ71awVRrzmsnvYCfD,Olof Rylander,true
i-UB5CgJ71awVRrzmsnvYCfD,Rylander,false
i-UB6tzZLvjH1LGZxk45Pj6K,Carl Lovén,true
i-UB6tzZLvjH1LGZxk45Pj6K,Carl Olof Nilsson Lovén,false
i-UB6tzZLvjH1LGZxk45Pj6K,Lovén,false
i-UBWmmXVvBp1oN8YVWqhAZB,Brock,false
i-UBWmmXVvBp1oN8YVWqhAZB,Lars Brock,true
i-UBWmmXVvBp1oN8YVWqhAZB,Lars Kristian Brock,false
i-UBaGUPGVrgUb3mpWvw6aqo,Erik Magnusson,true
i-UBaGUPGVrgUb3mpWvw6aqo,Erik Otto Bernhard Magnusson,false
i-UBaGUPGVrgUb3mpWvw6aqo,Magnusson,false
i-UBxbtWcFAZrNbZYbHDtKtN,Bengtson,false
i-UBxbtWcFAZrNbZYbHDtKtN,Per Bengtson,true
i-UCSzx6WGaw5yywQnfnpdW7,Anna Vikström,true
i-UCYvi6iBMAeLh1SyARGC1i,Herbert Eugene Hermansson,false
i-UCYvi6iBMAeLh1SyARGC1i,Herbert Hermansson,true
i-UCYvi6iBMAeLh1SyARGC1i,Hermansson,false
i-UDXM9dqeHhySJV3ZevrZPw,Dan Ericsson,true
i-UDXM9dqeHhySJV3ZevrZPw,Dan Konrad Ericsson,false
i-UDXM9dqeHhySJV3ZevrZPw,Ericsson,false
i-UDh9LhPS6Vd6F6rXG4Ub8N,Carl Olof Nilsson,false
i-UDh9LhPS6Vd6F6rXG4Ub8N,Nilsson,false
i-UDh9LhPS6Vd6F6rXG4Ub8N,Olof Nilsson,true
i-UDziRjgcxgNjFct4MavzVQ,Edward Gustaf Kinberg,false
i-UDziRjgcxgNjFct4MavzVQ,Edward Kinberg,true
i-UDziRjgcxgNjFct4MavzVQ,Kinberg,false
i-UEQA68w6PM78ttj4KfvgwE,Jens Olov Heinrich Orback,false
i-UEQA68w6PM78ttj4KfvgwE,Jens Orback,true
i-UEUWoCh2SPr4UTMWyDHVXA,Johan Josef Emanuel Weijne,false
i-UEUWoCh2SPr4UTMWyDHVXA,Josef Weijne,true
i-UEUWoCh2SPr4UTMWyDHVXA,Weijne,false
i-UEXiHG8yJw3xSwZJj9nrYw,Bäcklin,false
i-UEXiHG8yJw3xSwZJj9nrYw,Johan Bäcklin,true
i-UEXiHG8yJw3xSwZJj9nrYw,Johan Eric Bäcklin,false
i-UFTZBKNRWWLXUXAtcCcVfH,Tina Ehn,true
i-UFTZBKNRWWLXUXAtcCcVfH,Tina Marina Ehn,false
i-UFUisxxPnKCE3asVJtR1C6,Carl Graf Wachtmeister,false
i-UFUisxxPnKCE3asVJtR1C6,Carl Wachtmeister,true
i-UFZGewHDwtGkFra772Gsp6,Rosa Östh,true
i-UFZGewHDwtGkFra772Gsp6,Östh,false
i-UFp5wj75QCGQqxu6EKMEYp,Carl Anders Julius Wener,false
i-UFp5wj75QCGQqxu6EKMEYp,Julius Wener,true
i-UFp5wj75QCGQqxu6EKMEYp,Werner,false
i-UFtNk5zN9VFPzvspVutha2,Johan Östberg,true
i-UFtNk5zN9VFPzvspVutha2,Östberg,false
i-UG1t6nqWVSEF4oaAqgwrC1,Johan Newton Sanne,false
i-UG1t6nqWVSEF4oaAqgwrC1,Johan Sanne,true
i-UG1t6nqWVSEF4oaAqgwrC1,Sanne,false
i-UGGkuAbPr5c4Dj8X56ZhT2,Abraham Axel Rutensköld,false
i-UGGkuAbPr5c4Dj8X56ZhT2,Axel Rutensköld,true
i-UGGkuAbPr5c4Dj8X56ZhT2,Rutensköld,false
i-UGPm4jyF89HbDsXRhKzQQr,Åke Sundqvist,true
i-UGQ9eCvtTzQGC1RtgNwuky,Carl Einar Sjögren,false
i-UGQ9eCvtTzQGC1RtgNwuky,Einar Sjögren,true
i-UGQ9eCvtTzQGC1RtgNwuky,Karl Einar Sjögren,false
i-UGQ9eCvtTzQGC1RtgNwuky,Sjögren,false
i-UGT1WkPGZFzUHVV3cC2DEj,Erik Åkerlind,true
i-UGT1WkPGZFzUHVV3cC2DEj,Åkerlind,false
i-UHMkG3ScZLGLfbQuS9nry8,Gustaf Ulfsparre,true
i-UHMkG3ScZLGLfbQuS9nry8,Gustaf Ulfsparre af Broxvik,false
i-UHMkG3ScZLGLfbQuS9nry8,Ulfsparre af Broxvik,false
i-UJJVMVCt6SsjV39Hi1tTYi,Gulan Avci,true
i-UJzgRSAzJy5gFUvqpeS8af,Emmanuel Morfiadakis,true
i-UKN14qkeNNkW3DNEKGfGbE,Axel Fredrik Vennersten,false
i-UKN14qkeNNkW3DNEKGfGbE,Axel Vennersten,true
i-UKN14qkeNNkW3DNEKGfGbE,Vennersten,false
i-UKeq6sadnYjRiFDYtsxLLW,Carl Knutsson,true
i-UKeq6sadnYjRiFDYtsxLLW,Carl Konstantin Knutsson,false
i-UKeq6sadnYjRiFDYtsxLLW,Knutsson,false
i-UKokGEkSYX9z5RYNgjatdo,Göran Riegnell,true
i-UKokGEkSYX9z5RYNgjatdo,Riegnell,false
i-ULRNtLXGX4tsvSm3vfuhaF,Almgren,false
i-ULRNtLXGX4tsvSm3vfuhaF,Fredrik Almgren,true
i-ULRNtLXGX4tsvSm3vfuhaF,Fredrik August Almgren,false
i-ULyugLSiyH9RV7AFPTo8oN,Gustafsson,false
i-ULyugLSiyH9RV7AFPTo8oN,KJ Gustafsson,false
i-ULyugLSiyH9RV7AFPTo8oN,Karl Johan Alfred Gustafsson,true
i-UM8fdU1UJVJ23DcbWqVD9z,C. Hammarhjelm,false
i-UM8fdU1UJVJ23DcbWqVD9z,Carl Hammarhjelm,true
i-UM8fdU1UJVJ23DcbWqVD9z,Hammarhjelm,false
i-UMAUxXB5h12rzDJduJ9eMT,Hazelius,false
i-UMAUxXB5h12rzDJduJ9eMT,Johan August Hazelius,true
i-UMjx5pCen2CPzJ4LdvtsMB,Hans Hansson,true
i-UMjx5pCen2CPzJ4LdvtsMB,Hansson,false
i-UMqPuWxBqEKey6yYZjGaJn,Olov Rylander,true
i-UMqPuWxBqEKey6yYZjGaJn,Rylander,false
i-UMxTFnyXFG1sA9nuaawcTn,Olsson,false
i-UN2yUiBdgSDPJiqaTizjtf,Dag Gunnar Klackenberg,false
i-UN2yUiBdgSDPJiqaTizjtf,Dag Klackenberg,true
i-UPDaxumzyj6fDnRGwFj5nF,Gustaf Adolf Gustafsson,false
i-UPDaxumzyj6fDnRGwFj5nF,Gustaf Gustafsson,true
i-UPDaxumzyj6fDnRGwFj5nF,Gustafsson,false
i-UPW2cbGnTUbMZaKTrot5Bh,Morgan Johansson,true
i-UPW2cbGnTUbMZaKTrot5Bh,Tomas Morgan Johansson,false
i-UQb1WPSaU3ohorTovz3X3c,Albert Lars Evert Åkerhielm,false
i-UQb1WPSaU3ohorTovz3X3c,Lars Åkerhielm d.y.,false
i-UQb1WPSaU3ohorTovz3X3c,Lars Åkerhielm den yngre,true
i-UQb1WPSaU3ohorTovz3X3c,Åkerhielm af Blombacka,false
i-UQcnRomhD3QwUvHJm9NQo2,Johan Andersson,true
i-UQqGFoa8dKdxwwNw6kCAkL,Gerhard Strindlund,true
i-UQqGFoa8dKdxwwNw6kCAkL,Strindlund,false
i-USjy9qPfM1AoHPrniSWX79,Jan Magnus Johansson,false
i-USjy9qPfM1AoHPrniSWX79,Magnus Johansson,true
i-UT1ponddSVxoVpn779syr7,Solveig Ellen Viola Zander,false
i-UT1ponddSVxoVpn779syr7,Solveig Zander,true
i-UTCSmzsY5HKuaoXinVtDS,Nilson,false
i-UTCSmzsY5HKuaoXinVtDS,Rolf L. Nilson,true
i-UTCSmzsY5HKuaoXinVtDS,Rolf Lennart Nilson,false
i-UTFVswsEHPRC3kbCD8asox,Anders Fredrik Liljeholm,true
i-UTFVswsEHPRC3kbCD8asox,Liljeholm,false
i-UTkFEqq8kFk7VxutXv65nG,Manne Olsson,true
i-UTkFEqq8kFk7VxutXv65nG,Olsson,false
