person_id,start,end,party,party_id,swerik_party_id
i-2pEgGvjfozTyRxyzmLZFo2,1985-09-30,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2qMAGUo6yhpbSovQ2eHBVE,1982-10-04,1984-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2s4LCeKYMJUyy8FKE3ewMN,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2s4LCeKYMJUyy8FKE3ewMN,2018-11-25,2019-05-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2s4LCeKYMJUyy8FKE3ewMN,2019-10-04,2019-11-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2s4LCeKYMJUyy8FKE3ewMN,2020-09-01,2021-04-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2uMH5aDkHeeZUeQKUH1yLp,2002-01-14,2002-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2ugyM6pSMg5iuEaP9k2J9q,2022-09-26,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2uokPe53JLYm2qWYfk8uEY,1971-01-11,1974-01-10,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-2vSoREUgDMM9du3oZhTyJR,1971-01-11,1974-01-10,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2vSoREUgDMM9du3oZhTyJR,1974-01-10,1976-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2vSoREUgDMM9du3oZhTyJR,1976-10-04,1979-10-01,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2w4mwXVrdD5jJJX2JZ7cBM,2002-09-30,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2w4mwXVrdD5jJJX2JZ7cBM,2006-10-02,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2wqSLYX3KMpYHr9NReDRzj,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2wqSLYX3KMpYHr9NReDRzj,1974-01-10,1976,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2xUKQzvWR1CyjDQD6YBgeC,1976-10-04,1979-10-01,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2xUKQzvWR1CyjDQD6YBgeC,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2xUKQzvWR1CyjDQD6YBgeC,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2xUKQzvWR1CyjDQD6YBgeC,1985-09-30,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-2xzcr3nLPgka3s5j7pZ98N,1999-01-01,2002-09-30,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-2xzcr3nLPgka3s5j7pZ98N,2002-09-30,2006-10-02,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-2ymTc21Xu4T5EN7ZiCzTEX,1976-10-11,1978-10-17,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1978-10-20,1978-12-20,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1979-04-30,1979-06-02,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1979-10-01,1981-03-09,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1981-04-11,1982-04-18,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1982-05-20,1982-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1982-10-04,1982-10-08,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1984-11-01,1984-11-30,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1988-10-03,1991-09-30,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1991-09-30,1992-10-14,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2ymTc21Xu4T5EN7ZiCzTEX,1992-11-20,1994-10-03,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-2zEBLdA13fEczHCzcwgZnm,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2zEBLdA13fEczHCzcwgZnm,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2zEBLdA13fEczHCzcwgZnm,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2zEBLdA13fEczHCzcwgZnm,1979-10-01,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2ze5QGGJAsCoqCn8nthhnj,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2ze5QGGJAsCoqCn8nthhnj,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-2ze5QGGJAsCoqCn8nthhnj,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-31gPpUoSm7zqzQckVmfPGy,,1981,Liberalerna,Q110857,
i-328U5PMXTxVANgAj6PLmnT,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-328U5PMXTxVANgAj6PLmnT,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-328U5PMXTxVANgAj6PLmnT,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-33j82x79hSx7judsWb3pjW,1971-01-11,1974-01-10,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-33j82x79hSx7judsWb3pjW,1974-01-10,1976-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-33j82x79hSx7judsWb3pjW,1976-10-04,1978-10-02,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-33j82x79hSx7judsWb3pjW,1978-11-27,1979-10-01,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-34DNmqiL54dgDmYoH4mPs8,2010-02-01,2010-05-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-34FRvyXQKUigF3Qr9AwKJe,2006-10-02,2010-10-04,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-34FRvyXQKUigF3Qr9AwKJe,2010-10-04,2014-06-23,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-3696oVKriehw68Akbp9JnA,2010-10-04,2014-09-29,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-3696oVKriehw68Akbp9JnA,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-36aRaUBBm66oREkqERWJ5B,1982-11-17,1982-12-17,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-36aRaUBBm66oREkqERWJ5B,1983-03-04,1983-04-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-36aRaUBBm66oREkqERWJ5B,1983-11-18,1983-12-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-36aRaUBBm66oREkqERWJ5B,1984-01-18,1984-02-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-36nyxqA7w17acL7s97ha3p,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-36nyxqA7w17acL7s97ha3p,2018-09-24,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-36nyxqA7w17acL7s97ha3p,2022-09-26,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-38fof3HHcr7gkdu1y3sCPK,1974-01-10,1976-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-38fof3HHcr7gkdu1y3sCPK,1976-10-04,1979-10-01,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-38fof3HHcr7gkdu1y3sCPK,1979-10-01,1982-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-38jBhirK3Q2WpsVMafAn24,2015-02-01,2017-10-08,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-38jBhirK3Q2WpsVMafAn24,2018-07-16,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-38jBhirK3Q2WpsVMafAn24,2018-09-24,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-38jBhirK3Q2WpsVMafAn24,2022-09-26,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3AeBsdJ7MhuLFhPbK13WZp,2022-09-26,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3ChvFB2zr9iHy1ZRMn1Ban,1971-01-11,1974-01-10,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-3ChvFB2zr9iHy1ZRMn1Ban,1974-01-10,1976-10-04,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-3ChvFB2zr9iHy1ZRMn1Ban,1976-10-04,1976-10-11,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-3ChvFB2zr9iHy1ZRMn1Ban,1979-10-01,1979-10-01,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-3FUZpwdM2vfsfx1xv9BrMk,1993-10-06,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3FUZpwdM2vfsfx1xv9BrMk,1994-10-03,1995-01-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3GrPnM5KDKuSxfWxymYNoC,2002-09-30,2006-10-02,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-3GrPnM5KDKuSxfWxymYNoC,2006-10-02,2010-10-04,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-3GrPnM5KDKuSxfWxymYNoC,2010-10-04,2011-09-14,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-3Grh8TCtLTMtZdMgN1X5RJ,2016-09-14,2016-10-11,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3Grh8TCtLTMtZdMgN1X5RJ,2016-10-12,2018-09-24,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3Grh8TCtLTMtZdMgN1X5RJ,2018-09-24,2022-09-26,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3Grh8TCtLTMtZdMgN1X5RJ,2022-09-26,2022-10-18,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3HxEFXDaBqsMwwWWabybdY,2010-10-04,2014-09-29,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3HxEFXDaBqsMwwWWabybdY,2014-09-29,2016-09-13,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3J7gReC5w7NtoncLZdAwSc,2006-11-16,2007-09-17,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3J7gReC5w7NtoncLZdAwSc,2007-09-18,2008-05-07,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3J7gReC5w7NtoncLZdAwSc,2008-05-08,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3JGVZ8RbAGoVe6Y71J9Pvd,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3JGVZ8RbAGoVe6Y71J9Pvd,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3JecSyBEVBAAoLDbynKGW6,2022-11-08,,Kristdemokraterna,Q213654,
i-3L2NmwsjEcuGo8fdwvHsQi,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3L2NmwsjEcuGo8fdwvHsQi,2018-09-24,2022-03-27,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3L2NmwsjEcuGo8fdwvHsQi,2022-05-16,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3L2NmwsjEcuGo8fdwvHsQi,2022-09-26,2022-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3L2NmwsjEcuGo8fdwvHsQi,2023-08-01,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3M1s36ECJm8aj113TDC85w,1985-09-30,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3M1s36ECJm8aj113TDC85w,1988-10-03,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3M1s36ECJm8aj113TDC85w,1988-10-04,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3M1s36ECJm8aj113TDC85w,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3M1s36ECJm8aj113TDC85w,1994-10-03,1996-06-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3N8PrwPitEAyTqU29LRaim,2021-08-01,2022-09-26,Liberalerna,Q110857,i-Kpkv9BSujEEJp1S4rDiDt7
i-3N8PrwPitEAyTqU29LRaim,2022-09-26,,Liberalerna,Q110857,
i-3NQwgepQf2vTwvJTrqaMfi,1982-10-04,1985-09-30,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3Qz6CXUz6kGGCR1aT9MZrB,1976-10-11,1978-10-17,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1979-10-17,1979-11-20,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1980-10-20,1980-11-21,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1981-11-16,1981-12-17,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3Qz6CXUz6kGGCR1aT9MZrB,1994-10-03,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3R1heWHR7nC9dtoPHWSMdB,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3R1heWHR7nC9dtoPHWSMdB,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3R1heWHR7nC9dtoPHWSMdB,2018-09-24,2020-08-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3R2qbKpVQbNv7BvXe7jvcr,1971-01-11,1974-01-10,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3R2qbKpVQbNv7BvXe7jvcr,1974-01-10,1976-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3R2qbKpVQbNv7BvXe7jvcr,1976-10-04,1976-10-10,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3R2qbKpVQbNv7BvXe7jvcr,1979-10-01,1979-10-11,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3R2qbKpVQbNv7BvXe7jvcr,1982-10-04,1985-09-30,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3R2qbKpVQbNv7BvXe7jvcr,1985-09-30,1986-03-24,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3S4u3rsmsb3bjgrsrZUU6Q,1998-10-05,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3S4u3rsmsb3bjgrsrZUU6Q,2002-09-30,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3S4u3rsmsb3bjgrsrZUU6Q,2006-10-02,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3S4u3rsmsb3bjgrsrZUU6Q,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3SiHjpmKqDX1ahURx9ZWt3,2014-09-29,2018-09-24,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-3SiHjpmKqDX1ahURx9ZWt3,2018-09-24,2022-09-26,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-3SiHjpmKqDX1ahURx9ZWt3,2022-09-26,,Vänsterpartiet,Q110837,
i-3StoCMLrfUPWDrtLhXAkg1,1971-01-11,1974-01-10,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3StoCMLrfUPWDrtLhXAkg1,1974-01-10,1976-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3StoCMLrfUPWDrtLhXAkg1,1976-10-04,1979-10-01,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3Su8RZSRu3defRTgsQprqZ,2019-07-02,2022-09-26,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3Su8RZSRu3defRTgsQprqZ,2022-09-26,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3TzUjUVop5GV6tpKYjGYGr,1994-10-03,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3TzUjUVop5GV6tpKYjGYGr,1998-10-05,2002-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3TzUjUVop5GV6tpKYjGYGr,2002-09-30,2006-10-02,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3TzUjUVop5GV6tpKYjGYGr,2006-10-02,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3VxwEBzyEfCdex2ZrmdQru,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-3VxwEBzyEfCdex2ZrmdQru,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-3VxwEBzyEfCdex2ZrmdQru,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-3YAEMbZXswzuyekFnSxXSF,2006-10-02,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3YAEMbZXswzuyekFnSxXSF,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3YAEMbZXswzuyekFnSxXSF,2014-09-29,2016-08-14,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3YAEMbZXswzuyekFnSxXSF,2017-04-02,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3YAEMbZXswzuyekFnSxXSF,2018-09-24,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3YAEMbZXswzuyekFnSxXSF,2022-09-26,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3YBav2r8YXZiNoQkfb1bUy,1995-10-03,1996-10-15,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YBav2r8YXZiNoQkfb1bUy,1996-10-16,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YBav2r8YXZiNoQkfb1bUy,1998-10-05,2002-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YBav2r8YXZiNoQkfb1bUy,2002-09-30,2006-10-02,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YXCipudYA4N8ZNFk2PrxQ,2018-09-24,2022-09-26,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-3YXCipudYA4N8ZNFk2PrxQ,2022-09-26,,Vänsterpartiet,Q110837,
i-3YuWGKxprnXUh4GQ5Ai2yJ,1979-10-15,1982-06-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YuWGKxprnXUh4GQ5Ai2yJ,1982-10-04,1983-02-24,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YuWGKxprnXUh4GQ5Ai2yJ,1983-06-01,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YuWGKxprnXUh4GQ5Ai2yJ,1985-09-30,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3YuWGKxprnXUh4GQ5Ai2yJ,1988-10-03,1991-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3d9YgDFrCS7Yfq6padK5e6,2023-01-16,2023-08-13,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3fAnC8TbAVjy9BhJnxfPUh,1976-10-04,1977-10-06,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3fAnC8TbAVjy9BhJnxfPUh,1977-10-07,1979-10-01,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3fAnC8TbAVjy9BhJnxfPUh,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3fAnC8TbAVjy9BhJnxfPUh,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3fAnC8TbAVjy9BhJnxfPUh,1985-09-30,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3hmS3YtKuXCDu8pntcLAdc,1995-11-16,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3hmS3YtKuXCDu8pntcLAdc,1999-10-15,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3hmS3YtKuXCDu8pntcLAdc,2002-09-30,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3hmS3YtKuXCDu8pntcLAdc,2006-10-02,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3hmS3YtKuXCDu8pntcLAdc,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3hmS3YtKuXCDu8pntcLAdc,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3hmS3YtKuXCDu8pntcLAdc,2018-09-24,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kAjBmVsLrV8XDTkSBhmB8,1979-10-01,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kAjBmVsLrV8XDTkSBhmB8,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kAjBmVsLrV8XDTkSBhmB8,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kAjBmVsLrV8XDTkSBhmB8,1988-10-03,1989-01-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kAjBmVsLrV8XDTkSBhmB8,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kAjBmVsLrV8XDTkSBhmB8,1994-10-03,1995-01-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,1979-10-01,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,1982-10-04,1985-01-18,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,1991-10-05,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,1994-10-03,1994-10-07,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,1998-10-05,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,2002-09-30,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,2006-10-02,2007-04-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3keJ4YLp7mio52y4ibMPhZ,1991-09-30,1994-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3keJ4YLp7mio52y4ibMPhZ,1994-10-03,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3keJ4YLp7mio52y4ibMPhZ,1998-10-05,2002-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3kfmGYErmuJ81cgi8Cwy88,2018-09-24,2021-06-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
