parliament_year,chamber,swerik_party_id,calendar_year,nr_seats_snapshot,nr_seats_gold,party,inception,dissolution,missing_party_mapping,diff,abs_diff
1969,fk,i-UiFZiVNo3YgVfyN93Qigiv,1969,17,20,Centerpartiet,1957-01-01,9999-12-31,false,-3,3
1969,fk,i-VS8ddgxigwL5TceKtXGApS,1969,82,79,Socialdemokraterna,1889-01-01,9999-12-31,false,3,3
1970,ak,i-3A4u29WVtvfu8i1KwuPEeE,1970,12,0,Högerpartiet,1952-01-01,1969-01-01,false,12,12
1970,ak,i-CJb7bcc1eZcehvGarg8GpB,1970,3,0,Vänsterpartiet,1990-01-01,9999-12-31,false,3,3
1970,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1970,3,0,Bondeförbundet,1913-01-01,1956-12-31,false,3,3
1970,ak,i-F6Stwe8wVnSPa3BbgusszQ,1970,20,32,Moderata samlingspartiet,1969-01-01,9999-12-31,false,-12,12
1970,ak,i-FpGjUCojANuvvwqsNXjcuu,1970,25,34,Folkpartiet,1934-01-01,1990-01-01,false,-9,9
1970,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1970,8,0,Liberalerna,2015-11-25,9999-12-31,false,8,8
1970,ak,i-UiFZiVNo3YgVfyN93Qigiv,1970,34,39,Centerpartiet,1957-01-01,9999-12-31,false,-5,5
1970,ak,i-VS8ddgxigwL5TceKtXGApS,1970,125,125,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1970,fk,No SWERIK-id found,1970,1,0,No SWERIK-id found,,,true,1,1
1970,fk,i-2SVXJYpXaRHXxbWRcbRd5N,1970,0,1,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,-1,1
1970,fk,i-3A4u29WVtvfu8i1KwuPEeE,1970,8,0,Högerpartiet,1952-01-01,1969-01-01,false,8,8
1970,fk,i-4nyjRorziqEDtDmp1ZXDoP,1970,0,23,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-23,23
1970,fk,i-CJb7bcc1eZcehvGarg8GpB,1970,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
1970,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1970,2,0,Bondeförbundet,1913-01-01,1956-12-31,false,2,2
1970,fk,i-F6Stwe8wVnSPa3BbgusszQ,1970,15,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,15,15
1970,fk,i-FpGjUCojANuvvwqsNXjcuu,1970,20,27,Folkpartiet,1934-01-01,1990-01-01,false,-7,7
1970,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1970,6,0,Liberalerna,2015-11-25,9999-12-31,false,6,6
1970,fk,i-UiFZiVNo3YgVfyN93Qigiv,1970,18,21,Centerpartiet,1957-01-01,9999-12-31,false,-3,3
1970,fk,i-VS8ddgxigwL5TceKtXGApS,1970,81,79,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
1971,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1971,17,17,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
1971,ek,i-F6Stwe8wVnSPa3BbgusszQ,1971,40,41,Moderata samlingspartiet,1969-01-01,9999-12-31,false,-1,1
1971,ek,i-FpGjUCojANuvvwqsNXjcuu,1971,62,58,Folkpartiet,1934-01-01,1990-01-01,false,4,4
1971,ek,i-UiFZiVNo3YgVfyN93Qigiv,1971,74,71,Centerpartiet,1957-01-01,9999-12-31,false,3,3
1971,ek,i-VS8ddgxigwL5TceKtXGApS,1971,163,163,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1972,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1972,17,17,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
1972,ek,i-F6Stwe8wVnSPa3BbgusszQ,1972,41,41,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
1972,ek,i-FpGjUCojANuvvwqsNXjcuu,1972,62,58,Folkpartiet,1934-01-01,1990-01-01,false,4,4
1972,ek,i-UiFZiVNo3YgVfyN93Qigiv,1972,74,71,Centerpartiet,1957-01-01,9999-12-31,false,3,3
1972,ek,i-VS8ddgxigwL5TceKtXGApS,1972,164,163,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
1973,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1973,17,17,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
1973,ek,i-F6Stwe8wVnSPa3BbgusszQ,1973,41,41,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
1973,ek,i-FpGjUCojANuvvwqsNXjcuu,1973,62,58,Folkpartiet,1934-01-01,1990-01-01,false,4,4
1973,ek,i-UiFZiVNo3YgVfyN93Qigiv,1973,74,71,Centerpartiet,1957-01-01,9999-12-31,false,3,3
1973,ek,i-VS8ddgxigwL5TceKtXGApS,1973,163,163,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1974,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1974,19,19,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
1974,ek,i-F6Stwe8wVnSPa3BbgusszQ,1974,51,51,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
1974,ek,i-FpGjUCojANuvvwqsNXjcuu,1974,37,34,Folkpartiet,1934-01-01,1990-01-01,false,3,3
1974,ek,i-UiFZiVNo3YgVfyN93Qigiv,1974,93,90,Centerpartiet,1957-01-01,9999-12-31,false,3,3
1974,ek,i-VS8ddgxigwL5TceKtXGApS,1974,157,156,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
1975,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1975,19,19,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
1975,ek,i-F6Stwe8wVnSPa3BbgusszQ,1975,51,51,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
1975,ek,i-FpGjUCojANuvvwqsNXjcuu,1975,37,34,Folkpartiet,1934-01-01,1990-01-01,false,3,3
1975,ek,i-UiFZiVNo3YgVfyN93Qigiv,1975,93,90,Centerpartiet,1957-01-01,9999-12-31,false,3,3
1975,ek,i-VS8ddgxigwL5TceKtXGApS,1975,157,156,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
197576,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1976,19,17,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,2,2
197576,ek,i-F6Stwe8wVnSPa3BbgusszQ,1976,51,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,-4,4
197576,ek,i-FpGjUCojANuvvwqsNXjcuu,1976,37,39,Folkpartiet,1934-01-01,1990-01-01,false,-2,2
197576,ek,i-UiFZiVNo3YgVfyN93Qigiv,1976,93,86,Centerpartiet,1957-01-01,9999-12-31,false,7,7
197576,ek,i-VS8ddgxigwL5TceKtXGApS,1976,157,152,Socialdemokraterna,1889-01-01,9999-12-31,false,5,5
197677,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1977,17,17,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
197677,ek,i-CJb7bcc1eZcehvGarg8GpB,1977,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
197677,ek,i-F6Stwe8wVnSPa3BbgusszQ,1977,55,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
197677,ek,i-FpGjUCojANuvvwqsNXjcuu,1977,42,39,Folkpartiet,1934-01-01,1990-01-01,false,3,3
197677,ek,i-UiFZiVNo3YgVfyN93Qigiv,1977,89,86,Centerpartiet,1957-01-01,9999-12-31,false,3,3
197677,ek,i-VS8ddgxigwL5TceKtXGApS,1977,152,152,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
197778,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1978,15,17,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,-2,2
197778,ek,i-CJb7bcc1eZcehvGarg8GpB,1978,2,0,Vänsterpartiet,1990-01-01,9999-12-31,false,2,2
197778,ek,i-F6Stwe8wVnSPa3BbgusszQ,1978,55,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
197778,ek,i-FpGjUCojANuvvwqsNXjcuu,1978,43,39,Folkpartiet,1934-01-01,1990-01-01,false,4,4
197778,ek,i-UiFZiVNo3YgVfyN93Qigiv,1978,89,86,Centerpartiet,1957-01-01,9999-12-31,false,3,3
197778,ek,i-VS8ddgxigwL5TceKtXGApS,1978,152,152,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
197879,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1979,15,17,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,-2,2
197879,ek,i-CJb7bcc1eZcehvGarg8GpB,1979,2,0,Vänsterpartiet,1990-01-01,9999-12-31,false,2,2
197879,ek,i-F6Stwe8wVnSPa3BbgusszQ,1979,56,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
197879,ek,i-FpGjUCojANuvvwqsNXjcuu,1979,42,39,Folkpartiet,1934-01-01,1990-01-01,false,3,3
197879,ek,i-UiFZiVNo3YgVfyN93Qigiv,1979,90,86,Centerpartiet,1957-01-01,9999-12-31,false,4,4
197879,ek,i-VS8ddgxigwL5TceKtXGApS,1979,151,152,Socialdemokraterna,1889-01-01,9999-12-31,false,-1,1
197980,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1980,20,20,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
197980,ek,i-F6Stwe8wVnSPa3BbgusszQ,1980,74,73,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
197980,ek,i-FpGjUCojANuvvwqsNXjcuu,1980,41,38,Folkpartiet,1934-01-01,1990-01-01,false,3,3
197980,ek,i-UiFZiVNo3YgVfyN93Qigiv,1980,69,64,Centerpartiet,1957-01-01,9999-12-31,false,5,5
197980,ek,i-VS8ddgxigwL5TceKtXGApS,1980,154,154,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
198081,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1981,20,20,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198081,ek,i-F6Stwe8wVnSPa3BbgusszQ,1981,74,73,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198081,ek,i-FpGjUCojANuvvwqsNXjcuu,1981,41,38,Folkpartiet,1934-01-01,1990-01-01,false,3,3
198081,ek,i-UiFZiVNo3YgVfyN93Qigiv,1981,71,64,Centerpartiet,1957-01-01,9999-12-31,false,7,7
198081,ek,i-VS8ddgxigwL5TceKtXGApS,1981,154,154,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
198182,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1982,20,20,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198182,ek,i-F6Stwe8wVnSPa3BbgusszQ,1982,73,73,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
198182,ek,i-FpGjUCojANuvvwqsNXjcuu,1982,40,38,Folkpartiet,1934-01-01,1990-01-01,false,2,2
198182,ek,i-UiFZiVNo3YgVfyN93Qigiv,1982,71,64,Centerpartiet,1957-01-01,9999-12-31,false,7,7
198182,ek,i-VS8ddgxigwL5TceKtXGApS,1982,154,154,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
198283,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1983,20,20,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198283,ek,i-F6Stwe8wVnSPa3BbgusszQ,1983,87,86,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198283,ek,i-FpGjUCojANuvvwqsNXjcuu,1983,21,21,Folkpartiet,1934-01-01,1990-01-01,false,0,0
198283,ek,i-UiFZiVNo3YgVfyN93Qigiv,1983,61,56,Centerpartiet,1957-01-01,9999-12-31,false,5,5
198283,ek,i-VS8ddgxigwL5TceKtXGApS,1983,167,166,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
198384,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1984,20,20,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198384,ek,i-F6Stwe8wVnSPa3BbgusszQ,1984,87,86,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198384,ek,i-FpGjUCojANuvvwqsNXjcuu,1984,21,21,Folkpartiet,1934-01-01,1990-01-01,false,0,0
198384,ek,i-UiFZiVNo3YgVfyN93Qigiv,1984,60,56,Centerpartiet,1957-01-01,9999-12-31,false,4,4
198384,ek,i-VS8ddgxigwL5TceKtXGApS,1984,167,166,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
198485,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1985,20,20,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198485,ek,i-F6Stwe8wVnSPa3BbgusszQ,1985,87,86,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198485,ek,i-FpGjUCojANuvvwqsNXjcuu,1985,22,21,Folkpartiet,1934-01-01,1990-01-01,false,1,1
198485,ek,i-UiFZiVNo3YgVfyN93Qigiv,1985,60,56,Centerpartiet,1957-01-01,9999-12-31,false,4,4
198485,ek,i-VS8ddgxigwL5TceKtXGApS,1985,168,166,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
198586,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1986,19,19,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198586,ek,i-F6Stwe8wVnSPa3BbgusszQ,1986,77,76,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198586,ek,i-FpGjUCojANuvvwqsNXjcuu,1986,53,51,Folkpartiet,1934-01-01,1990-01-01,false,2,2
198586,ek,i-UiFZiVNo3YgVfyN93Qigiv,1986,48,44,Centerpartiet,1957-01-01,9999-12-31,false,4,4
198586,ek,i-VS8ddgxigwL5TceKtXGApS,1986,161,159,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
198687,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1987,19,19,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198687,ek,i-F6Stwe8wVnSPa3BbgusszQ,1987,77,76,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198687,ek,i-FpGjUCojANuvvwqsNXjcuu,1987,53,51,Folkpartiet,1934-01-01,1990-01-01,false,2,2
198687,ek,i-UiFZiVNo3YgVfyN93Qigiv,1987,48,44,Centerpartiet,1957-01-01,9999-12-31,false,4,4
198687,ek,i-VS8ddgxigwL5TceKtXGApS,1987,161,159,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
198788,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1988,18,19,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,-1,1
198788,ek,i-B79rKJX4ZV61ozevGt8JLL,1988,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
198788,ek,i-F6Stwe8wVnSPa3BbgusszQ,1988,77,76,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198788,ek,i-FpGjUCojANuvvwqsNXjcuu,1988,53,51,Folkpartiet,1934-01-01,1990-01-01,false,2,2
198788,ek,i-UiFZiVNo3YgVfyN93Qigiv,1988,47,44,Centerpartiet,1957-01-01,9999-12-31,false,3,3
198788,ek,i-VS8ddgxigwL5TceKtXGApS,1988,161,159,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
198889,ek,i-2SVXJYpXaRHXxbWRcbRd5N,1989,21,21,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,0,0
198889,ek,i-F6Stwe8wVnSPa3BbgusszQ,1989,67,66,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198889,ek,i-FpGjUCojANuvvwqsNXjcuu,1989,44,44,Folkpartiet,1934-01-01,1990-01-01,false,0,0
198889,ek,i-Qha9NerKBigcjJXgoRk4Md,1989,20,20,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
198889,ek,i-UiFZiVNo3YgVfyN93Qigiv,1989,46,42,Centerpartiet,1957-01-01,9999-12-31,false,4,4
198889,ek,i-VS8ddgxigwL5TceKtXGApS,1989,158,156,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
198990,ek,i-CJb7bcc1eZcehvGarg8GpB,1990,21,0,Vänsterpartiet,1990-01-01,9999-12-31,false,21,21
198990,ek,i-F6Stwe8wVnSPa3BbgusszQ,1990,67,66,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
198990,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1990,44,0,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,44,44
198990,ek,i-Qha9NerKBigcjJXgoRk4Md,1990,20,20,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
198990,ek,i-UiFZiVNo3YgVfyN93Qigiv,1990,46,42,Centerpartiet,1957-01-01,9999-12-31,false,4,4
198990,ek,i-VS8ddgxigwL5TceKtXGApS,1990,158,156,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199091,ek,i-CJb7bcc1eZcehvGarg8GpB,1991,21,21,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
199091,ek,i-F6Stwe8wVnSPa3BbgusszQ,1991,67,66,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
199091,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1991,44,44,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199091,ek,i-Qha9NerKBigcjJXgoRk4Md,1991,20,20,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
199091,ek,i-UiFZiVNo3YgVfyN93Qigiv,1991,46,42,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199091,ek,i-VS8ddgxigwL5TceKtXGApS,1991,159,156,Socialdemokraterna,1889-01-01,9999-12-31,false,3,3
199192,ek,i-B79rKJX4ZV61ozevGt8JLL,1992,25,26,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,-1,1
199192,ek,i-CJb7bcc1eZcehvGarg8GpB,1992,16,16,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
199192,ek,i-F6Stwe8wVnSPa3BbgusszQ,1992,82,80,Moderata samlingspartiet,1969-01-01,9999-12-31,false,2,2
199192,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1992,33,33,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199192,ek,i-UiFZiVNo3YgVfyN93Qigiv,1992,35,31,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199192,ek,i-VS8ddgxigwL5TceKtXGApS,1992,140,138,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199192,ek,i-YYGgpk3VEG9XW1wZTzUShT,1992,25,25,Ny demokrati,1991-01-01,2000-02-25,false,0,0
199293,ek,i-B79rKJX4ZV61ozevGt8JLL,1993,26,26,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,0,0
199293,ek,i-CJb7bcc1eZcehvGarg8GpB,1993,15,16,Vänsterpartiet,1990-01-01,9999-12-31,false,-1,1
199293,ek,i-F6Stwe8wVnSPa3BbgusszQ,1993,82,80,Moderata samlingspartiet,1969-01-01,9999-12-31,false,2,2
199293,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1993,33,33,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199293,ek,i-UiFZiVNo3YgVfyN93Qigiv,1993,35,31,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199293,ek,i-VS8ddgxigwL5TceKtXGApS,1993,140,138,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199293,ek,i-YYGgpk3VEG9XW1wZTzUShT,1993,25,25,Ny demokrati,1991-01-01,2000-02-25,false,0,0
199394,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,1994,1,0,Utan partibeteckning,1000-01-01,9999-12-31,false,1,1
199394,ek,i-B79rKJX4ZV61ozevGt8JLL,1994,27,26,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
199394,ek,i-CJb7bcc1eZcehvGarg8GpB,1994,15,16,Vänsterpartiet,1990-01-01,9999-12-31,false,-1,1
199394,ek,i-F6Stwe8wVnSPa3BbgusszQ,1994,82,80,Moderata samlingspartiet,1969-01-01,9999-12-31,false,2,2
199394,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1994,33,33,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199394,ek,i-UiFZiVNo3YgVfyN93Qigiv,1994,35,31,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199394,ek,i-VS8ddgxigwL5TceKtXGApS,1994,140,138,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199394,ek,i-YYGgpk3VEG9XW1wZTzUShT,1994,24,25,Ny demokrati,1991-01-01,2000-02-25,false,-1,1
199495,ek,i-B79rKJX4ZV61ozevGt8JLL,1995,16,15,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
199495,ek,i-CJb7bcc1eZcehvGarg8GpB,1995,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
199495,ek,i-F6Stwe8wVnSPa3BbgusszQ,1995,81,80,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
199495,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1995,26,26,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199495,ek,i-Qha9NerKBigcjJXgoRk4Md,1995,18,18,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
199495,ek,i-UiFZiVNo3YgVfyN93Qigiv,1995,31,27,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199495,ek,i-VS8ddgxigwL5TceKtXGApS,1995,163,161,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199596,ek,i-B79rKJX4ZV61ozevGt8JLL,1996,1,15,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,-14,14
199596,ek,i-BRRSButj7zSqB1u7zD6hod,1996,15,0,Kristdemokraterna,1996-01-01,9999-12-31,false,15,15
199596,ek,i-CJb7bcc1eZcehvGarg8GpB,1996,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
199596,ek,i-F6Stwe8wVnSPa3BbgusszQ,1996,81,80,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
199596,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1996,26,26,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199596,ek,i-Qha9NerKBigcjJXgoRk4Md,1996,18,18,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
199596,ek,i-UiFZiVNo3YgVfyN93Qigiv,1996,31,27,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199596,ek,i-VS8ddgxigwL5TceKtXGApS,1996,163,161,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199697,ek,i-B79rKJX4ZV61ozevGt8JLL,1997,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
199697,ek,i-BRRSButj7zSqB1u7zD6hod,1997,15,15,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
199697,ek,i-CJb7bcc1eZcehvGarg8GpB,1997,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
199697,ek,i-F6Stwe8wVnSPa3BbgusszQ,1997,81,80,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
199697,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1997,26,26,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199697,ek,i-Qha9NerKBigcjJXgoRk4Md,1997,18,18,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
199697,ek,i-UiFZiVNo3YgVfyN93Qigiv,1997,31,27,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199697,ek,i-VS8ddgxigwL5TceKtXGApS,1997,163,161,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199798,ek,i-B79rKJX4ZV61ozevGt8JLL,1998,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
199798,ek,i-BRRSButj7zSqB1u7zD6hod,1998,15,15,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
199798,ek,i-CJb7bcc1eZcehvGarg8GpB,1998,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
199798,ek,i-F6Stwe8wVnSPa3BbgusszQ,1998,81,80,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
199798,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1998,26,26,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
199798,ek,i-Qha9NerKBigcjJXgoRk4Md,1998,18,18,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
199798,ek,i-UiFZiVNo3YgVfyN93Qigiv,1998,31,27,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199798,ek,i-VS8ddgxigwL5TceKtXGApS,1998,163,161,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
199899,ek,i-B79rKJX4ZV61ozevGt8JLL,1999,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
199899,ek,i-BRRSButj7zSqB1u7zD6hod,1999,42,42,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
199899,ek,i-CJb7bcc1eZcehvGarg8GpB,1999,43,43,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
199899,ek,i-F6Stwe8wVnSPa3BbgusszQ,1999,83,82,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
199899,ek,i-Hm85EQfFmbYuYFPjpXtuCj,1999,18,17,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,1,1
199899,ek,i-Qha9NerKBigcjJXgoRk4Md,1999,16,16,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
199899,ek,i-UiFZiVNo3YgVfyN93Qigiv,1999,22,18,Centerpartiet,1957-01-01,9999-12-31,false,4,4
199899,ek,i-VS8ddgxigwL5TceKtXGApS,1999,132,131,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
19992000,ek,i-B79rKJX4ZV61ozevGt8JLL,2000,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
19992000,ek,i-BRRSButj7zSqB1u7zD6hod,2000,42,19,Kristdemokraterna,1996-01-01,9999-12-31,false,23,23
19992000,ek,i-CJb7bcc1eZcehvGarg8GpB,2000,43,24,Vänsterpartiet,1990-01-01,9999-12-31,false,19,19
19992000,ek,i-F6Stwe8wVnSPa3BbgusszQ,2000,83,68,Moderata samlingspartiet,1969-01-01,9999-12-31,false,15,15
19992000,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2000,18,19,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,-1,1
19992000,ek,i-Qha9NerKBigcjJXgoRk4Md,2000,16,18,Miljöpartiet,1981-09-20,9999-12-31,false,-2,2
19992000,ek,i-UiFZiVNo3YgVfyN93Qigiv,2000,22,24,Centerpartiet,1957-01-01,9999-12-31,false,-2,2
19992000,ek,i-VS8ddgxigwL5TceKtXGApS,2000,132,107,Socialdemokraterna,1889-01-01,9999-12-31,false,25,25
200001,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,2001,1,0,Utan partibeteckning,1000-01-01,9999-12-31,false,1,1
200001,ek,i-B79rKJX4ZV61ozevGt8JLL,2001,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200001,ek,i-BRRSButj7zSqB1u7zD6hod,2001,42,42,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200001,ek,i-CJb7bcc1eZcehvGarg8GpB,2001,43,43,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
